title,rating,genre,popularity,member,duration,studios,aired
Nonton Double Hard Sub Indo,6.07,"['Action', 'Delinquents', 'Martial Arts']",Popularity: #15131,Members: 165,Duration: 12 min per ep,Studios: Next Media Animation,Aired: 2013 to ?
"Nonton Doukyonin wa Hiza, Tokidoki, Atama no Ue. Sub Indo",7.73,"['Adult Cast', 'Pets', 'Slice of Life']",Popularity: #1223,Members: 90760,Duration: 23 min per ep,Studios: Zero-G,"Aired: Jan 9, 2019 to Mar 27, 2019"
Nonton Doupo Cangqiong Specials Sub Indo,7.57,"['Action', 'Adventure', 'Fantasy', 'Mythology']",Popularity: #8258,Members: 2926,Duration: 25 min per ep,Studios: Motion Magic,"Aired: Sep 30, 2017 to Oct 7, 2017"
Nonton Dr. Stone Sub Indo,8.28,"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen', 'Survival']",Popularity: #52,Members: 1051000,Duration: 24 min per ep,Studios: TMS Entertainment,"Aired: Jul 5, 2019 to Dec 13, 2019"
Nonton Dr. Stone: New World Sub Indo,8.15,"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen']",Popularity: #498,Members: 195043,Duration: 24 min per ep,Studios: TMS Entertainment,"Aired: Apr 6, 2023 to Jun 15, 2023"
Nonton Dr. Stone: New World Part 2 Sub Indo,8.34,"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen']",Popularity: #917,Members: 124838,Duration: 23 min per ep,Studios: TMS Entertainment,"Aired: Oct 12, 2023 to Dec 21, 2023"
Nonton Dr. Stone: Ryuusui Sub Indo,8.17,"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen']",Popularity: #840,Members: 162607,Duration: 54 min,Studios: TMS Entertainment,"Aired: Jul 10, 2022"
Nonton Dr. Stone: Stone Wars Sub Indo,8.16,"['Adventure', 'Comedy', 'Sci-Fi', 'Shounen', 'Survival']",Popularity: #149,Members: 589739,Duration: 24 min per ep,Studios: TMS Entertainment,"Aired: Jan 14, 2021 to Mar 25, 2021"
Nonton Dragon Ball Super Movie: Broly Sub Indo,8.17,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",Popularity: #565,Members: 280503,Duration: 1 hr 40 min,Studios: Toei Animation,"Aired: Dec 14, 2018"
Nonton Dragon Ball Super: Super Hero Sub Indo,7.56,"['Action', 'Adventure', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",Popularity: #1981,Members: 61202,Duration: 1 hr 39 min,Studios: Toei Animation,"Aired: Jun 11, 2022"
Nonton Dragon Ball Z: Fukkatsu no ‘F’ Sub Indo,7.03,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Shounen', 'Super Power']",Popularity: #1318,Members: 122462,Duration: 1 hr 47 min,Studios: Toei Animation,"Aired: Apr 18, 2015"
Nonton Dragon Crisis! Sub Indo,6.62,"['Action', 'Fantasy', 'Harem', 'Romance', 'School']",Popularity: #1364,Members: 87955,Duration: 23 min per ep,Studios: Studio Deen,"Aired: Jan 11, 2011 to Mar 29, 2011"
Nonton Dragon Nest: Throne of Elves Sub Indo,7.25,"['Action', 'Adventure', 'Fantasy']",Popularity: #8722,Members: 1419,Duration: 1 hr 44 min,Studios: Mili Pictures,"Aired: Aug 19, 2016"
Nonton Dragon Nest: Warriors’ Dawn Sub Indo,7.19,"['Action', 'Adventure', 'Fantasy']",Popularity: #8318,Members: 2365,Duration: 1 hr 30 min,Studios: Mili Pictures,"Aired: Jul 31, 2014"
Nonton Dragon Quest: Dai no Daibouken (2020) Sub Indo,7.73,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Popularity: #2530,Members: 24565,Duration: 24 min per ep,Studios: Toei Animation,"Aired: Oct 3, 2020 to Oct 22, 2022"
"Nonton Dragon, Ie wo Kau. Sub Indo",6.42,"['Comedy', 'Fantasy', 'Shounen']",Popularity: #2798,Members: 22382,Duration: 23 min per ep,Studios: Signal.MD,"Aired: Apr 4, 2021 to Jun 20, 2021"
Nonton Dragon’s Dogma Sub Indo,5.75,"['Action', 'Adventure', 'Fantasy']",Popularity: #4418,Members: 13608,Duration: 26 min per ep,Studios: Sublimation,"Aired: Sep 17, 2020"
Nonton Dragonaut: The Resonance Sub Indo,6.59,"['Action', 'Drama', 'Fantasy', 'Mecha', 'Romance', 'Sci-Fi']",Popularity: #2438,Members: 33427,Duration: 24 min per ep,Studios: Gonzo,"Aired: Oct 4, 2007 to Mar 27, 2008"
Nonton DRAMAtical Murder Sub Indo,6.05,"['Action', 'Mystery', 'Psychological', 'Sci-Fi', 'Super Power', 'Video Game']",Popularity: #1407,Members: 73656,Duration: 24 min per ep,Studios: NAZ,"Aired: Jul 7, 2014 to Sep 22, 2014"
Nonton Drifters Sub Indo,7.89,"['Action', 'Adult Cast', 'Adventure', 'Comedy', 'Fantasy', 'Gore', 'Historical', 'Isekai', 'Military', 'Samurai', 'Seinen']",Popularity: #383,Members: 273417,Duration: 23 min per ep,Studios: Hoods Entertainment,"Aired: Oct 7, 2016 to Dec 23, 2016"
Nonton Drifters: Special Edition Sub Indo,7.64,"['Action', 'Adult Cast', 'Adventure', 'Comedy', 'Fantasy', 'Gore', 'Historical', 'Isekai', 'Military', 'Samurai', 'Seinen']",Popularity: #3790,Members: 16156,Duration: 41 min,Studios: Hoods Entertainment,"Aired: Jun 6, 2016"
Nonton Drifters: The Outlandish Knight Sub Indo,7.32,"['Action', 'Adult Cast', 'Adventure', 'Comedy', 'Fantasy', 'Gore', 'Historical', 'Isekai', 'Military', 'Samurai', 'Seinen']",Popularity: #4284,Members: 10401,Duration: 30 min,Studios: Hoods Entertainment,"Aired: Nov 30, 2018"
Nonton Druaga no Tou: The Aegis of Uruk Sub Indo,7.13,"['Action', 'Adventure', 'Fantasy']",Popularity: #1835,Members: 51442,Duration: 25 min per ep,Studios: Gonzo,"Aired: Apr 5, 2008 to Jun 21, 2008"
Nonton Druaga no Tou: The Sword of Uruk Sub Indo,7.19,"['Action', 'Adventure', 'Fantasy']",Popularity: #2465,Members: 38627,Duration: 24 min per ep,Studios: Gonzo,"Aired: Jan 9, 2009 to Mar 27, 2009"
Nonton Dumbbell Nan Kilo Moteru? Sub Indo,7.24,"['CGDCT', 'Comedy', 'Ecchi']",Popularity: #581,Members: 183574,Duration: 24 min per ep,Studios: Doga Kobo,"Aired: Jul 3, 2019 to Sep 18, 2019"
Nonton Dungeon Meshi Sub Indo,8.06,"['Comedy', 'Fantasy', 'Gourmet', 'Seinen']",Popularity: #1132,Members: 45531,Duration: 25 min per ep,Studios: Trigger,"Aired: Jan 4, 2024 to ?"
Nonton Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Sub Indo,7.54,"['Action', 'Adventure', 'Fantasy']",Popularity: #73,Members: 949209,Duration: 24 min per ep,Studios: J.C.Staff,"Aired: Apr 4, 2015 to Jun 27, 2015"
Nonton Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria Sub Indo,7.07,"['Action', 'Adventure', 'Fantasy']",Popularity: #499,Members: 226106,Duration: 25 min per ep,Studios: J.C.Staff,"Aired: Apr 15, 2017 to Jul 1, 2017"
Nonton Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II Sub Indo,7.24,"['Action', 'Adventure', 'Fantasy']",Popularity: #224,Members: 469255,Duration: 24 min per ep,Studios: J.C.Staff,"Aired: Jul 13, 2019 to Sep 28, 2019"
Nonton Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III Sub Indo,7.46,"['Action', 'Adventure', 'Fantasy']",Popularity: #365,Members: 310586,Duration: 24 min per ep,Studios: J.C.Staff,"Aired: Oct 3, 2020 to Dec 19, 2020"
Nonton Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III OVA Sub Indo,6.9,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy']",Popularity: #2435,Members: 31861,Duration: 27 min,Studios: J.C.Staff,"Aired: Apr 28, 2021"
Nonton Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV Sub Indo,7.74,"['Action', 'Adventure', 'Fantasy']",Popularity: #716,Members: 136075,Duration: 23 min per ep,Studios: J.C.Staff,"Aired: Jul 23, 2022 to Oct 1, 2022"
Nonton Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka IV: Fuka Shou – Yakusai-hen Sub Indo,8.23,"['Action', 'Adventure', 'Fantasy']",Popularity: #1149,Members: 109671,Duration: 24 min per ep,Studios: J.C.Staff,"Aired: Jan 7, 2023 to Mar 18, 2023"
Nonton Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya Sub Indo,7.45,"['Action', 'Adventure', 'Fantasy']",Popularity: #1129,Members: 106352,Duration: 1 hr 22 min,Studios: J.C.Staff,"Aired: Feb 15, 2019"
Nonton Durarara!! Sub Indo,8.1,"['Action', 'Mystery', 'Supernatural']",Popularity: #90,Members: 664021,Duration: 24 min per ep,Studios: Brain's Base,"Aired: Jan 8, 2010 to Jun 25, 2010"
Nonton Durarara!! x2 Ketsu Sub Indo,8.05,"['Action', 'Mystery', 'Supernatural']",Popularity: #615,Members: 186996,Duration: 24 min per ep,Studios: Shuka,"Aired: Jan 9, 2016 to Mar 26, 2016"
Nonton Durarara!!x2 Shou Sub Indo,7.98,"['Action', 'Mystery', 'Supernatural']",Popularity: #463,Members: 250994,Duration: 24 min per ep,Studios: Shuka,"Aired: Jan 10, 2015 to Mar 28, 2015"
Nonton Durarara!!x2 Ten Sub Indo,7.97,"['Action', 'Mystery', 'Supernatural']",Popularity: #577,Members: 203120,Duration: 24 min per ep,Studios: Shuka,"Aired: Jul 4, 2015 to Sep 26, 2015"
Nonton Edens Zero Sub Indo,7.28,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Shounen', 'Space']",Popularity: #959,Members: 94138,Duration: 23 min per ep,Studios: J.C.Staff,"Aired: Apr 11, 2021 to Oct 3, 2021"
Nonton Edens Zero 2nd Season Sub Indo,7.43,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Shounen', 'Space']",Popularity: #2686,Members: 16418,Duration: 23 min per ep,Studios: J.C.Staff,"Aired: Apr 2, 2023 to Oct 1, 2023"
Nonton Edomae Elf Sub Indo,7.29,"['Comedy', 'Otaku Culture', 'Shounen', 'Supernatural']",Popularity: #2808,Members: 22120,Duration: 24 min per ep,Studios: C2C,"Aired: Apr 8, 2023 to Jun 24, 2023"
Nonton ef: A Tale of Melodies. Sub Indo,8,"['Drama', 'Mystery', 'Romance', 'Supernatural']",Popularity: #1421,Members: 67881,Duration: 24 min per ep,Studios: Shaft,"Aired: Oct 7, 2008 to Dec 23, 2008"
Nonton ef: A Tale of Memories. Sub Indo,7.88,"['Drama', 'Mystery', 'Romance']",Popularity: #945,Members: 108125,Duration: 24 min per ep,Studios: Shaft,"Aired: Oct 7, 2007 to Dec 23, 2007"
Nonton Egao no Daika Sub Indo,6.03,"['Action', 'Drama', 'Fantasy', 'Mecha', 'Military', 'Sci-Fi']",Popularity: #3635,Members: 13474,Duration: 23 min per ep,Studios: Tatsunoko Production,"Aired: Jan 4, 2019 to Mar 22, 2019"
Nonton Eiga Daisuki Pompo-san (Movie) Sub Indo,8.15,"['Comedy', 'Drama', 'Showbiz']",Popularity: #3467,Members: 13803,Duration: 1 hr 34 min,Studios: CLAP,"Aired: Jun 4, 2021"
Nonton Eikoku Koi Monogatari Emma Sub Indo,7.61,"['Adult Cast', 'Drama', 'Historical', 'Romance', 'Seinen']",Popularity: #2857,Members: 18957,Duration: 25 min per ep,Studios: Pierrot,"Aired: Apr 3, 2005 to Jun 19, 2005"
Nonton Eikoku Koi Monogatari Emma: Molders-hen Sub Indo,7.81,"['Adult Cast', 'Drama', 'Historical', 'Romance', 'Seinen']",Popularity: #4218,Members: 12812,Duration: 25 min per ep,Studios: Ajia-do,"Aired: Apr 17, 2007 to Jul 3, 2007"
Nonton Eiyuu Kyoushitsu Sub Indo,6.06,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'School']",Popularity: #1952,Members: 40574,Duration: 23 min per ep,Studios: Actas,"Aired: Jul 9, 2023 to Sep 24, 2023"
"Nonton Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀ Sub Indo",6.56,"['Action', 'Fantasy', 'Reincarnation']",Popularity: #1611,Members: 66231,Duration: 23 min per ep,Studios: Studio Comet,"Aired: Jan 10, 2023 to Mar 28, 2023"
Nonton Eizouken ni wa Te wo Dasu na! Sub Indo,8.13,"['Adventure', 'Award Winning', 'Comedy', 'Otaku Culture', 'School', 'Seinen']",Popularity: #699,Members: 137689,Duration: 25 min per ep,Studios: Science SARU,"Aired: Jan 6, 2020 to Mar 23, 2020"
Nonton Elfen Lied Sub Indo,7.47,"['Action', 'Drama', 'Gore', 'Horror', 'Psychological', 'Romance', 'Seinen', 'Supernatural', 'Suspense']",Popularity: #74,Members: 875112,Duration: 25 min per ep,Studios: Arms,"Aired: Jul 25, 2004 to Oct 17, 2004"
Nonton Elsword: El-ui Yeoin Sub Indo,5.91,"['Action', 'Fantasy']",Popularity: #4527,Members: 5615,Duration: 13 min per ep,Studios: DR Movie,"Aired: Dec 10, 2016 to Jan 5, 2018"
Nonton Emiya-san Chi no Kyou no Gohan Sub Indo,7.79,"['Gourmet', 'Iyashikei', 'Slice of Life']",Popularity: #1699,Members: 58921,Duration: 13 min per ep,Studios: ufotable,"Aired: Jan 25, 2018 to Jan 1, 2019"
Nonton Endride Sub Indo,5.59,"['Action', 'Adventure', 'Fantasy', 'Isekai']",Popularity: #2493,Members: 24875,Duration: 23 min per ep,Studios: Brain's Base,"Aired: Apr 3, 2016 to Sep 25, 2016"
Nonton Endro~! Sub Indo,6.93,"['CGDCT', 'Fantasy', 'Slice of Life']",Popularity: #2448,Members: 27061,Duration: 23 min per ep,Studios: Studio Gokumi,"Aired: Jan 13, 2019 to Mar 31, 2019"
Nonton Enen no Shouboutai Sub Indo,7.71,"['Action', 'Fantasy', 'Sci-Fi', 'Shounen', 'Super Power']",Popularity: #99,Members: 722072,Duration: 23 min per ep,Studios: David Production,"Aired: Jul 6, 2019 to Dec 28, 2019"
Nonton Enen no Shouboutai: Ni no Shou Sub Indo,7.81,"['Action', 'Fantasy', 'Sci-Fi', 'Shounen', 'Super Power']",Popularity: #250,Members: 406686,Duration: 24 min per ep,Studios: David Production,"Aired: Jul 4, 2020 to Dec 12, 2020"
Nonton Engage Kiss Sub Indo,6.81,"['Action', 'Comedy', 'Romance']",Popularity: #1051,Members: 88936,Duration: 24 min per ep,Studios: A-1 Pictures,"Aired: Jul 3, 2022 to Sep 25, 2022"
Nonton Enmusubi no Youko-chan Sub Indo,7.16,"['Comedy', 'Historical', 'Romance', 'Supernatural']",Popularity: #3411,Members: 11125,Duration: 13 min per ep,Studios: Haoliners Animation League,"Aired: Jun 26, 2015 to Nov 27, 2015"
Nonton Enmusubi no Youko-chan Season 5 Sub Indo,7.37,"['Comedy', 'Historical', 'Romance', 'Supernatural']",Popularity: #7178,Members: 2546,Duration: 14 min per ep,Studios: Haoliners Animation League,"Aired: Feb 24, 2017 to Jun 2, 2017"
Nonton Ensemble Stars! Sub Indo,6.95,"['Idols (Male)', 'Music', 'School']",Popularity: #3176,Members: 12619,Duration: 23 min per ep,Studios: David Production,"Aired: Jul 7, 2019 to Dec 22, 2019"
Nonton Erementar Gerad Sub Indo,7.24,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Shounen', 'Super Power']",Popularity: #2131,Members: 44941,Duration: 24 min per ep,Studios: Xebec,"Aired: Apr 5, 2005 to Sep 27, 2005"
Nonton Ergo Proxy Sub Indo,7.9,"['Adult Cast', 'Mystery', 'Psychological', 'Sci-Fi', 'Suspense']",Popularity: #322,Members: 239774,Duration: 25 min per ep,Studios: Manglobe,"Aired: Feb 25, 2006 to Aug 12, 2006"
Nonton Eromanga-sensei Sub Indo,6.34,"['Comedy', 'Ecchi', 'Otaku Culture', 'Romance']",Popularity: #279,Members: 425759,Duration: 23 min per ep,Studios: A-1 Pictures,"Aired: Apr 9, 2017 to Jun 25, 2017"
Nonton Eromanga-sensei OVA Sub Indo,6.79,"['Comedy', 'Ecchi', 'Otaku Culture', 'Romance']",Popularity: #1870,Members: 59919,Duration: 23 min per ep,Studios: A-1 Pictures,"Aired: Jan 16, 2019"
Nonton Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi Sub Indo,6.43,['Fantasy'],Popularity: #2750,Members: 24315,Duration: 23 min per ep,Studios: Studio Gokumi,"Aired: Apr 10, 2014 to Jun 26, 2014"
Nonton Escha Chron Sub Indo,6.36,"['CGDCT', 'Music', 'Sci-Fi', 'Slice of Life']",Popularity: #7001,Members: 2228,Duration: 24 min per ep,Studios: Lerche,"Aired: Nov 3, 2017"
Nonton Etotama Sub Indo,6.79,"['Action', 'Comedy', 'Fantasy', 'Gag Humor']",Popularity: #2370,Members: 28144,Duration: 24 min per ep,Studios: Shirogumi,"Aired: Apr 9, 2015 to Jun 25, 2015"
Nonton Eureka Seven AO Sub Indo,6.65,"['Action', 'Adventure', 'Drama', 'Mecha', 'Sci-Fi']",Popularity: #2123,Members: 42428,Duration: 24 min per ep,Studios: Bones,"Aired: Apr 13, 2012 to Nov 20, 2012"
Nonton Evangelion: 1.0 You Are (Not) Alone Sub Indo,8,"['Action', 'Award Winning', 'Drama', 'Mecha', 'Psychological', 'Sci-Fi', 'Suspense']",Popularity: #386,Members: 347927,Duration: 1 hr 41 min,Studios: Khara,"Aired: Sep 1, 2007"
Nonton Evangelion: 2.0 You Can (Not) Advance Sub Indo,8.3,"['Action', 'Drama', 'Mecha', 'Psychological', 'Sci-Fi', 'Suspense']",Popularity: #407,Members: 333817,Duration: 1 hr 52 min,Studios: Khara,"Aired: Jul 27, 2009"
Nonton Evangelion: 3.0 You Can (Not) Redo Sub Indo,7.65,"['Action', 'Award Winning', 'Drama', 'Mecha', 'Psychological', 'Sci-Fi', 'Suspense']",Popularity: #507,Members: 266818,Duration: 1 hr 35 min,Studios: Khara,"Aired: Nov 17, 2012"
Nonton Evangelion: 3.0+1.0 Thrice Upon a Time Sub Indo,8.59,"['Action', 'Award Winning', 'Drama', 'Mecha', 'Psychological', 'Sci-Fi', 'Suspense']",Popularity: #626,Members: 159911,Duration: 2 hr 35 min,Studios: Khara,"Aired: Mar 8, 2021"
Nonton Eve no Jikan Sub Indo,7.97,"['Sci-Fi', 'Slice of Life']",Popularity: #1763,Members: 56205,Duration: 1 hr 46 min,Studios: Studio Rikka,"Aired: Mar 6, 2010"
Nonton Evil or Live Sub Indo,5.78,"['Gore', 'Horror', 'Psychological', 'School', 'Survival', 'Suspense']",Popularity: #2365,Members: 33941,Duration: 23 min per ep,Studios: Haoliners Animation League,"Aired: Oct 11, 2017 to Jan 2, 2018"
Nonton eX-Driver the Movie Sub Indo,6.61,"['Action', 'Adventure', 'Comedy', 'Racing', 'Sci-Fi']",Popularity: #8197,Members: 2560,Duration: 1 hr 2 min,Studios: Actas,"Aired: Apr 20, 2002"
Nonton Extreme Hearts Sub Indo,6.55,"['Idols (Female)', 'Music', 'Sci-Fi', 'Sports', 'Team Sports']",Popularity: #5959,Members: 4137,Duration: 24 min per ep,Studios: Seven Arcs,"Aired: Jul 10, 2022 to Sep 25, 2022"
Nonton Eyeshield 21 Sub Indo,7.92,"['Shounen', 'Sports', 'Team Sports']",Popularity: #1299,Members: 88973,Duration: 23 min per ep,Studios: Gallop,"Aired: Apr 6, 2005 to Mar 19, 2008"
Nonton Fairy Gone Sub Indo,5.79,"['Action', 'Adult Cast', 'Fantasy', 'Military']",Popularity: #1408,Members: 53872,Duration: 23 min per ep,Studios: P.A. Works,"Aired: Apr 8, 2019 to Jun 24, 2019"
Nonton Fairy Gone 2nd Season Sub Indo,6.35,"['Action', 'Adult Cast', 'Fantasy', 'Military']",Popularity: #3173,Members: 17244,Duration: 23 min per ep,Studios: P.A. Works,"Aired: Oct 7, 2019 to Dec 23, 2019"
Nonton Fairy Tail Sub Indo,7.57,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Popularity: #50,Members: 1010122,Duration: 24 min per ep,Studios: Satelight,"Aired: Oct 12, 2009 to Mar 30, 2013"
Nonton Fairy Tail (2014) Sub Indo,7.65,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Popularity: #157,Members: 558485,Duration: 24 min per ep,Studios: A-1 Pictures,"Aired: Apr 5, 2014 to Mar 26, 2016"
Nonton Fairy Tail Movie 1: Houou no Miko Sub Indo,7.37,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Popularity: #1112,Members: 122734,Duration: 1 hr 26 min,Studios: Satelight,"Aired: Aug 18, 2012"
Nonton Fairy Tail Movie 1: Houou no Miko – Hajimari no Asa Sub Indo,7.33,"['Fantasy', 'Shounen']",Popularity: #2218,Members: 45770,Duration: 12 min,Studios: Satelight,"Aired: Feb 15, 2013"
Nonton Fairy Tail Movie 2: Dragon Cry Sub Indo,7.55,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Popularity: #1241,Members: 98408,Duration: 1 hr 24 min,Studios: A-1 Pictures,"Aired: May 6, 2017"
Nonton Fairy Tail OVA Sub Indo,7.46,"['Comedy', 'Ecchi', 'Fantasy', 'Shounen']",Popularity: #1410,Members: 94697,Duration: 27 min per ep,Studios: Satelight,"Aired: Apr 15, 2011 to Jun 17, 2013"
Nonton Fairy Tail x Rave Sub Indo,7.14,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Popularity: #1756,Members: 67479,Duration: 25 min,Studios: Satelight,"Aired: Aug 16, 2013"
Nonton Fairy Tail: Final Series Sub Indo,7.59,"['Action', 'Adventure', 'Fantasy', 'Shounen']",Popularity: #438,Members: 249342,Duration: 23 min per ep,Studios: A-1 Pictures,"Aired: Oct 7, 2018 to Sep 29, 2019"
Nonton Fantasista Doll Sub Indo,6.18,"['Fantasy', 'Sci-Fi']",Popularity: #4245,Members: 10514,Duration: 23 min per ep,Studios: Hoods Entertainment,"Aired: Jul 7, 2013 to Sep 29, 2013"
Nonton Fantasista Stella Sub Indo,5.76,"['Shounen', 'Sports', 'Team Sports']",Popularity: #11703,Members: 583,Duration: 23 min per ep,Studios: Xebec,"Aired: Sep 18, 2014 to Feb 16, 2015"
Nonton Fantasy Bishoujo Juniku Ojisan to Sub Indo,7.14,"['Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Magical Sex Shift', 'Parody']",Popularity: #1366,Members: 79666,Duration: 23 min per ep,Studios: OLM,"Aired: Jan 12, 2022 to Mar 30, 2022"
Nonton Fate/Apocrypha Sub Indo,7.19,"['Action', 'Fantasy', 'Supernatural']",Popularity: #471,Members: 253786,Duration: 23 min per ep,Studios: A-1 Pictures,"Aired: Jul 2, 2017 to Dec 31, 2017"
Nonton Fate/Extra: Last Encore Sub Indo,6.29,"['Action', 'Fantasy', 'Supernatural']",Popularity: #1086,Members: 99567,Duration: 24 min per ep,Studios: Shaft,"Aired: Jan 28, 2018 to Apr 1, 2018"
Nonton Fate/Extra: Last Encore – Illustrias Tendousetsu Sub Indo,6.52,"['Action', 'Fantasy']",Popularity: #2475,Members: 38178,Duration: 32 min per ep,Studios: Shaft,"Aired: Jul 29, 2018"
Nonton Fate/Grand Carnival Sub Indo,7.76,"['Comedy', 'Fantasy', 'Parody', 'Supernatural']",Popularity: #2962,Members: 22163,Duration: 15 min per ep,Studios: Lerche,"Aired: Dec 31, 2020 to Oct 13, 2021"
Nonton Fate/Grand Order Special Sub Indo,7.76,"['Comedy', 'Fantasy', 'Parody', 'Supernatural']",Popularity: #2962,Members: 22118,Duration: 15 min per ep,Studios: Lerche,"Aired: Dec 31, 2020 to Oct 13, 2021"
Nonton Fate/Grand Order: First Order Sub Indo,6.73,"['Action', 'Fantasy', 'Supernatural', 'Time Travel']",Popularity: #1093,Members: 128599,Duration: 1 hr 12 min,Studios: Lay-duce,"Aired: Dec 31, 2016"
Nonton Fate/Grand Order: Himuro no Tenchi – 7-nin no Saikyou Ijin-hen Sub Indo,6.33,"['Comedy', 'School']",Popularity: #4845,Members: 6992,Duration: 14 min,Studios: ufotable,"Aired: Dec 31, 2017"
Nonton Fate/Grand Order: Moonlight/Lostroom Sub Indo,6.32,"['Action', 'Fantasy', 'Supernatural']",Popularity: #2842,Members: 28957,Duration: 32 min,Studios: Lay-duce,"Aired: Dec 31, 2017"
